account,coin,execution_price,size_tokens,size_usd,side,timestamp_ist,start_position,direction,closed_pnl,transaction_hash,order_id,crossed,fee,trade_id,timestamp_x,date,timestamp_y,value,classification,profit_flag,hour,day_of_week,is_weekend,sentiment_score
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.54,44.5,10481.53,BUY,3/12/2024 14:44,279.56,Open Long,0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,TRUE,3.668535,7.57E+13,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,14,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.55,13.16,3099.84,BUY,3/12/2024 14:44,324.06,Open Long,0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,TRUE,1.084943,1.57E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,14,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.57,13.16,3100.1,BUY,3/12/2024 14:44,337.22,Open Long,0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,TRUE,1.085035,9.83E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,14,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.59,16.61,3913.15,BUY,3/12/2024 14:44,350.38,Open Long,0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,TRUE,1.369602,7.33E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,14,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.59,17.31,4078.06,BUY,3/12/2024 14:44,366.99,Open Long,0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,TRUE,1.427322,9.57E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,14,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.65,115.7,27264.71,BUY,3/12/2024 14:44,384.3,Open Long,0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,TRUE,9.542646,1.55E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,14,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0756,100,907.56,SELL,3/12/2024 15:22,5000.498602,Sell,124.826134,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.317646,1.88E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0755,213.54,1937.98,SELL,3/12/2024 15:22,4900.498602,Sell,266.532371,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.678293,8.66E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0755,100,907.55,SELL,3/12/2024 15:22,4686.958602,Sell,124.816134,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.317642,4.79E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0755,26.45,240.05,SELL,3/12/2024 15:22,4586.958602,Sell,33.013868,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.084016,5.29E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0752,144.09,1307.65,SELL,3/12/2024 15:22,4560.508602,Sell,179.80434,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.457675,4.35E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0752,30,272.26,SELL,3/12/2024 15:22,4416.418602,Sell,37.43584,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.095289,4.15E+13,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0674,10.84,98.29,SELL,3/12/2024 15:22,4386.418602,Sell,13.442265,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.034401,1.65E+13,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0663,3,27.2,SELL,3/12/2024 15:22,4375.578602,Sell,3.716884,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.009519,1.07E+15,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0661,144.09,1306.33,SELL,3/12/2024 15:22,4372.578602,Sell,178.493121,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.457217,1.36E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0658,38.6,349.94,SELL,3/12/2024 15:22,4228.488602,Sell,47.804608,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.122478,7.3E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0642,82.02,743.45,SELL,3/12/2024 15:22,4189.888602,Sell,101.447367,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.260205,3.91E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0642,97.7,885.57,SELL,3/12/2024 15:22,4107.868602,Sell,120.841353,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.30995,5.68E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0613,98,888.01,SELL,3/12/2024 15:22,4010.168602,Sell,120.928211,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.310802,1.86E+13,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0611,82.02,743.19,SELL,3/12/2024 15:22,3912.168602,Sell,101.193105,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.260116,8.57E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0579,82.02,742.93,SELL,3/12/2024 15:22,3830.148602,Sell,100.930641,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.260025,1.34E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0571,144.09,1305.04,SELL,3/12/2024 15:22,3748.128602,Sell,177.196311,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.456763,5.49E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0547,82.02,742.67,SELL,3/12/2024 15:22,3604.038602,Sell,100.668177,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.259933,8.73E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0546,30,271.64,SELL,3/12/2024 15:22,3522.018602,Sell,36.81784,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.095073,2.92E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0516,82.02,742.41,SELL,3/12/2024 15:22,3492.018602,Sell,100.413915,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.259844,6.82E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0515,100,905.15,SELL,3/12/2024 15:22,3409.998602,Sell,122.416134,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.316802,2.07E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0515,50,452.58,SELL,3/12/2024 15:22,3309.998602,Sell,61.208067,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.158401,6.51E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.05,3.91,35.39,SELL,3/12/2024 15:22,3259.998602,Sell,4.780606,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.012384,6.4E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.05,10,90.5,SELL,3/12/2024 15:22,3256.088602,Sell,12.226614,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.031675,3.15E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.05,574.53,5199.5,SELL,3/12/2024 15:22,3246.088602,Sell,702.455615,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,1.819823,3.08E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0485,90.1,815.27,SELL,3/12/2024 15:22,2671.558602,Sell,110.026636,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.285344,8.61E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0484,82.02,742.15,SELL,3/12/2024 15:22,2581.458602,Sell,100.151451,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.259752,4.49E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.048,144.09,1303.73,SELL,3/12/2024 15:22,2499.438602,Sell,175.885092,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.456304,3.44E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0464,200,1809.28,SELL,3/12/2024 15:22,2355.348602,Sell,243.812267,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.633248,1.37E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0453,82.02,741.9,SELL,3/12/2024 15:22,2155.348602,Sell,99.897189,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.259663,2.79E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0448,7.09,64.13,SELL,3/12/2024 15:22,2073.328602,Sell,8.631801,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.022444,2E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0431,50,452.16,SELL,3/12/2024 15:22,2066.238602,Sell,60.788067,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.158254,6.82E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0421,82.02,741.63,SELL,3/12/2024 15:22,2016.238602,Sell,99.634725,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.259571,8.83E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0421,268.15,2424.64,SELL,3/12/2024 15:22,1934.218602,Sell,325.738252,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.848623,2.21E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.041,30.09,272.04,SELL,3/12/2024 15:22,1666.068602,Sell,36.51907,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.095215,3.26E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.04,1503.07,13587.75,SELL,3/12/2024 15:22,1635.978602,Sell,1822.714868,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,4.755713,3.79E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.04,56.02,506.42,SELL,3/12/2024 15:22,132.9086024,Sell,67.933288,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.177247,5.18E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.04,67,605.68,SELL,3/12/2024 15:22,76.88860239,Sell,81.24831,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.211988,6.98E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.039,9.88,89.31,SELL,3/12/2024 15:22,9.88860239,Sell,11.971214,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,TRUE,0.031256,4.95E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,15,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.51,11.98,2761.51,BUY,3/12/2024 19:38,500,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,0.966528,4.03E+12,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.52,3.66,843.7,BUY,3/12/2024 19:38,511.98,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,0.295296,1.79E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.53,11.98,2761.75,BUY,3/12/2024 19:38,515.64,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,0.966612,1.07E+15,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.55,11.98,2761.99,BUY,3/12/2024 19:38,527.62,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,0.966696,8.04E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.57,11.98,2762.23,BUY,3/12/2024 19:38,539.6,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,0.96678,1.03E+15,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.58,16.01,3691.59,BUY,3/12/2024 19:38,551.58,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,1.292055,1.43E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.58,15.53,3580.91,BUY,3/12/2024 19:38,567.59,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,1.253317,4.29E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.61,15.27,3521.41,BUY,3/12/2024 19:38,583.12,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,1.232495,5.21E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.61,14.21,3276.97,BUY,3/12/2024 19:38,598.39,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,1.146938,2.69E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.62,4.52,1042.4,BUY,3/12/2024 19:38,612.6,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,0.36484,7.42E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.63,15.4,3551.7,BUY,3/12/2024 19:38,617.12,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,1.243095,1.06E+15,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.7,53.25,12284.77,BUY,3/12/2024 19:38,632.52,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,4.299671,3.97E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.72,9.83,2267.98,BUY,3/12/2024 19:38,685.77,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,0.793792,9.56E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.78,4.26,983.12,BUY,3/12/2024 19:38,695.6,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,0.344092,6.87E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.8,148.07,34174.56,BUY,3/12/2024 19:38,699.86,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,11.961094,7.38E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.81,84.75,19561.15,BUY,3/12/2024 19:38,847.93,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,6.846401,3.33E+13,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.81,33.93,7831.38,BUY,3/12/2024 19:38,932.68,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,2.740984,7.95E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.84,9.83,2269.16,BUY,3/12/2024 19:38,966.61,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,0.794205,1.54E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,230.84,23.56,5438.59,BUY,3/12/2024 19:38,976.44,Open Long,0,0x6154d1710e653b95e6380418532c3802018f00a30ec09c8abf98b4ae508c7d87,52274197780,TRUE,1.903506,4.72E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,0,19,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.49,14.78,3584,SELL,3/12/2024 20:56,1000,Close Long,139.418262,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,1.2544,2.38E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.47,8.65,2097.37,SELL,3/12/2024 20:56,985.22,Close Long,81.421585,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,0.734077,4.16E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.46,13.67,3314.43,SELL,3/12/2024 20:56,976.57,Close Long,128.537643,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,1.160049,1.12E+15,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.45,0.06,14.55,SELL,3/12/2024 20:56,962.9,Close Long,0.563574,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,0.005091,5.98E+13,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.36,3.68,891.88,SELL,3/12/2024 20:56,962.84,Close Long,34.234672,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,0.312159,6.48E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.34,101.2,24524.81,SELL,3/12/2024 20:56,959.16,Close Long,939.42948,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,8.583682,5.02E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.33,3.12,756.07,SELL,3/12/2024 20:56,857.96,Close Long,28.931448,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,0.264624,1.13E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.32,3.74,906.28,SELL,3/12/2024 20:56,854.84,Close Long,34.643246,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,0.317196,4.95E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.31,0.07,16.96,SELL,3/12/2024 20:56,851.1,Close Long,0.647703,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,0.005936,5.09E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.31,29.09,7048.8,SELL,3/12/2024 20:56,851.03,Close Long,269.166861,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,2.467079,5.13E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.3,30.12,7298.08,SELL,3/12/2024 20:56,821.94,Close Long,278.396148,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,2.554326,2.55E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.3,4.51,1092.77,SELL,3/12/2024 20:56,791.82,Close Long,41.685479,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,0.38247,9.75E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,242.29,4.39,1063.65,SELL,3/12/2024 20:56,787.31,Close Long,40.532431,0x94e25a0cc04d89b3ad530418544d29020118004cffc994375a96e85d52ffabb0,52305625381,TRUE,0.372278,3.6E+14,1.73E+12,3/12/2024,1710221400,81,Extreme Greed,1,20,Tuesday,0,4
